customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
13,123,maida,2022-05-05,8,20,2,40,cash
3,121,maida,2022-05-05,2,20,5,100,cash
12,121,dantkanti,2022-05-05,1,100,7,700,cash
8,122,besan,2022-05-05,4,52,4,208,UPI
1,121,clinic plus,2022-05-05,2,1.5,9,13.5,cash
13,123,dantkanti,2022-05-05,7,100,5,500,UPI
1,121,maida,2022-05-05,3,20,4,80,cash
2,121,clinic plus,2022-05-05,2,1.5,9,13.5,UPI
2,121,sugar,2022-05-05,3,50,10,500,cash
11,123,maida,2022-05-05,8,20,3,60,UPI
15,121,quaker oats,2022-05-05,3,212,4,848,cash
20,123,nutrella,2022-05-05,9,40,10,400,cash
4,121,quaker oats,2022-05-05,3,212,4,848,cash
1,121,sugar,2022-05-05,2,50,5,250,UPI
3,123,sugar,2022-05-05,9,50,5,250,cash
11,123,maida,2022-05-05,9,20,8,160,cash
5,122,nutrella,2022-05-05,6,40,1,40,cash
1,122,nutrella,2022-05-05,4,40,1,40,cash
9,121,refined oil,2022-05-05,1,110,5,550,UPI
13,123,sugar,2022-05-05,9,50,3,150,cash
3,123,besan,2022-05-05,9,52,7,364,UPI
1,122,maida,2022-05-05,5,20,10,200,cash
8,123,maida,2022-05-05,8,20,5,100,cash
5,122,dantkanti,2022-05-05,6,100,2,200,UPI
18,122,nutrella,2022-05-05,6,40,7,280,cash
9,121,dantkanti,2022-05-05,1,100,2,200,UPI
3,123,maida,2022-05-05,8,20,4,80,UPI
20,123,nutrella,2022-05-05,8,40,2,80,UPI
16,123,clinic plus,2022-05-05,8,1.5,6,9.0,UPI
5,121,dantkanti,2022-05-05,2,100,9,900,cash
8,122,clinic plus,2022-05-05,5,1.5,5,7.5,cash
18,122,refined oil,2022-05-05,4,110,7,770,cash
15,123,quaker oats,2022-05-05,9,212,2,424,UPI
7,121,quaker oats,2022-05-05,1,212,8,1696,UPI
6,123,sugar,2022-05-05,9,50,3,150,cash
1,122,dantkanti,2022-05-05,6,100,5,500,UPI
5,123,maida,2022-05-05,9,20,8,160,cash
20,123,maida,2022-05-05,8,20,4,80,cash
4,121,clinic plus,2022-05-05,3,1.5,4,6.0,cash
15,123,dantkanti,2022-05-05,7,100,8,800,cash
5,123,refined oil,2022-05-05,9,110,4,440,UPI
9,123,sugar,2022-05-05,9,50,6,300,UPI
7,122,clinic plus,2022-05-05,5,1.5,8,12.0,UPI
9,123,besan,2022-05-05,7,52,7,364,cash
6,122,nutrella,2022-05-05,4,40,5,200,cash
3,121,dantkanti,2022-05-05,3,100,3,300,UPI
9,123,clinic plus,2022-05-05,8,1.5,5,7.5,cash
12,123,maida,2022-05-05,9,20,6,120,cash
11,123,clinic plus,2022-05-05,8,1.5,5,7.5,UPI
16,123,refined oil,2022-05-05,7,110,2,220,UPI
16,123,dantkanti,2022-05-05,8,100,7,700,UPI
4,122,dantkanti,2022-05-05,4,100,2,200,cash
4,123,nutrella,2022-05-05,9,40,2,80,cash
8,121,maida,2022-05-05,2,20,2,40,cash
15,121,quaker oats,2022-05-05,3,212,6,1272,cash
10,122,clinic plus,2022-05-05,5,1.5,4,6.0,cash
16,122,refined oil,2022-05-05,4,110,6,660,UPI
18,121,refined oil,2022-05-05,1,110,7,770,cash
14,122,quaker oats,2022-05-05,5,212,10,2120,UPI
10,121,dantkanti,2022-05-05,1,100,10,1000,cash
16,123,dantkanti,2022-05-05,7,100,7,700,cash
2,122,clinic plus,2022-05-05,4,1.5,6,9.0,cash
18,123,quaker oats,2022-05-05,8,212,8,1696,UPI
1,122,dantkanti,2022-05-05,4,100,1,100,cash
9,122,dantkanti,2022-05-05,5,100,8,800,UPI
15,122,sugar,2022-05-05,4,50,7,350,cash
4,123,clinic plus,2022-05-05,8,1.5,6,9.0,UPI
19,123,refined oil,2022-05-05,8,110,5,550,UPI
10,123,clinic plus,2022-05-05,8,1.5,9,13.5,cash
3,122,sugar,2022-05-05,4,50,6,300,UPI
8,121,clinic plus,2022-05-05,3,1.5,3,4.5,cash
5,122,maida,2022-05-05,6,20,1,20,cash
9,121,clinic plus,2022-05-05,3,1.5,1,1.5,UPI
18,122,maida,2022-05-05,4,20,8,160,cash
3,123,nutrella,2022-05-05,7,40,5,200,UPI
18,121,sugar,2022-05-05,2,50,3,150,cash
13,121,maida,2022-05-05,1,20,9,180,cash
8,122,besan,2022-05-05,6,52,4,208,UPI
3,123,maida,2022-05-05,9,20,10,200,cash
9,121,nutrella,2022-05-05,1,40,6,240,cash
1,123,maida,2022-05-05,8,20,6,120,UPI
2,123,nutrella,2022-05-05,9,40,6,240,UPI
15,122,maida,2022-05-05,5,20,10,200,UPI
17,122,maida,2022-05-05,5,20,10,200,cash
20,123,besan,2022-05-05,9,52,6,312,UPI
11,123,sugar,2022-05-05,9,50,6,300,cash
10,121,nutrella,2022-05-05,1,40,10,400,cash
14,123,maida,2022-05-05,7,20,1,20,cash
2,121,besan,2022-05-05,3,52,4,208,UPI
17,122,clinic plus,2022-05-05,4,1.5,1,1.5,cash
1,121,clinic plus,2022-05-05,1,1.5,3,4.5,cash
4,122,sugar,2022-05-05,5,50,8,400,cash
2,121,quaker oats,2022-05-05,2,212,9,1908,UPI
20,121,clinic plus,2022-05-05,2,1.5,4,6.0,UPI
15,123,maida,2022-05-05,9,20,6,120,UPI
7,122,refined oil,2022-05-05,4,110,10,1100,UPI
14,122,clinic plus,2022-05-05,4,1.5,3,4.5,cash
11,122,dantkanti,2022-05-05,4,100,2,200,cash
9,122,refined oil,2022-05-05,5,110,6,660,cash
17,121,sugar,2022-05-05,1,50,5,250,UPI
9,123,maida,2022-05-05,9,20,10,200,UPI
5,123,sugar,2022-05-05,7,50,9,450,UPI
20,123,maida,2022-05-05,9,20,4,80,cash
3,123,besan,2022-05-05,9,52,3,156,cash
7,123,clinic plus,2022-05-05,7,1.5,7,10.5,UPI
13,123,dantkanti,2022-05-05,9,100,4,400,UPI
18,121,sugar,2022-05-05,1,50,8,400,cash
12,121,nutrella,2022-05-05,2,40,5,200,cash
8,123,dantkanti,2022-05-05,9,100,6,600,UPI
5,121,clinic plus,2022-05-05,2,1.5,9,13.5,cash
18,122,dantkanti,2022-05-05,5,100,5,500,UPI
14,123,besan,2022-05-05,7,52,8,416,cash
3,123,sugar,2022-05-05,9,50,10,500,cash
9,123,clinic plus,2022-05-05,9,1.5,8,12.0,cash
4,122,clinic plus,2022-05-05,5,1.5,7,10.5,cash
10,122,besan,2022-05-05,5,52,4,208,UPI
18,121,refined oil,2022-05-05,3,110,6,660,UPI
15,123,clinic plus,2022-05-05,9,1.5,7,10.5,cash
11,123,refined oil,2022-05-05,7,110,5,550,UPI
14,123,dantkanti,2022-05-05,8,100,6,600,cash
5,122,clinic plus,2022-05-05,4,1.5,5,7.5,UPI
1,123,nutrella,2022-05-05,7,40,4,160,cash
13,122,clinic plus,2022-05-05,5,1.5,4,6.0,UPI
11,121,clinic plus,2022-05-05,1,1.5,10,15.0,UPI
13,123,nutrella,2022-05-05,8,40,6,240,UPI
1,122,dantkanti,2022-05-05,4,100,10,1000,UPI
20,123,besan,2022-05-05,7,52,5,260,UPI
20,123,besan,2022-05-05,9,52,1,52,cash
11,121,nutrella,2022-05-05,2,40,10,400,cash
10,122,quaker oats,2022-05-05,5,212,6,1272,UPI
16,122,clinic plus,2022-05-05,6,1.5,3,4.5,cash
11,121,dantkanti,2022-05-05,3,100,6,600,UPI
3,123,quaker oats,2022-05-05,8,212,3,636,cash
10,123,sugar,2022-05-05,8,50,8,400,cash
11,123,sugar,2022-05-05,8,50,10,500,UPI
19,122,besan,2022-05-05,4,52,7,364,UPI
12,121,refined oil,2022-05-05,2,110,8,880,UPI
7,121,sugar,2022-05-05,1,50,2,100,UPI
20,121,refined oil,2022-05-05,3,110,7,770,cash
11,121,dantkanti,2022-05-05,2,100,3,300,cash
13,121,maida,2022-05-05,2,20,6,120,UPI
4,122,quaker oats,2022-05-05,6,212,1,212,UPI
9,122,refined oil,2022-05-05,6,110,2,220,UPI
11,122,dantkanti,2022-05-05,5,100,4,400,UPI
9,121,maida,2022-05-05,1,20,7,140,cash
1,121,clinic plus,2022-05-05,1,1.5,3,4.5,cash
9,121,maida,2022-05-05,3,20,2,40,cash
18,123,besan,2022-05-05,9,52,8,416,UPI
18,122,refined oil,2022-05-05,6,110,9,990,cash
18,121,quaker oats,2022-05-05,3,212,4,848,UPI
11,123,dantkanti,2022-05-05,9,100,8,800,cash
6,121,maida,2022-05-05,3,20,9,180,cash
15,123,quaker oats,2022-05-05,7,212,1,212,UPI
2,121,maida,2022-05-05,2,20,4,80,cash
9,121,nutrella,2022-05-05,3,40,5,200,UPI
15,121,quaker oats,2022-05-05,1,212,1,212,UPI
18,122,refined oil,2022-05-05,5,110,3,330,UPI
4,121,dantkanti,2022-05-05,2,100,5,500,cash
19,121,sugar,2022-05-05,2,50,8,400,UPI
8,122,nutrella,2022-05-05,4,40,4,160,UPI
18,123,maida,2022-05-05,8,20,8,160,UPI
12,122,sugar,2022-05-05,4,50,8,400,cash
18,122,quaker oats,2022-05-05,4,212,4,848,cash
6,123,dantkanti,2022-05-05,7,100,7,700,cash
11,123,dantkanti,2022-05-05,8,100,3,300,UPI
3,123,maida,2022-05-05,7,20,8,160,cash
11,123,dantkanti,2022-05-05,8,100,9,900,cash
19,122,besan,2022-05-05,5,52,5,260,cash
9,123,besan,2022-05-05,8,52,7,364,UPI
19,122,clinic plus,2022-05-05,6,1.5,1,1.5,UPI
12,121,besan,2022-05-05,3,52,6,312,cash
7,121,dantkanti,2022-05-05,2,100,9,900,cash
15,121,nutrella,2022-05-05,3,40,6,240,cash
20,121,sugar,2022-05-05,1,50,4,200,cash
13,123,refined oil,2022-05-05,9,110,3,330,cash
6,121,maida,2022-05-05,1,20,3,60,UPI
10,121,besan,2022-05-05,2,52,8,416,cash
10,123,besan,2022-05-05,9,52,7,364,UPI
4,122,quaker oats,2022-05-05,4,212,8,1696,cash
13,123,quaker oats,2022-05-05,9,212,7,1484,cash
11,121,dantkanti,2022-05-05,2,100,5,500,cash
10,122,besan,2022-05-05,6,52,2,104,cash
15,121,besan,2022-05-05,1,52,7,364,cash
13,122,dantkanti,2022-05-05,6,100,3,300,cash
16,123,refined oil,2022-05-05,8,110,8,880,cash
13,121,refined oil,2022-05-05,3,110,4,440,UPI
1,122,sugar,2022-05-05,4,50,3,150,cash
12,121,nutrella,2022-05-05,2,40,2,80,cash
4,121,nutrella,2022-05-05,2,40,8,320,cash
5,122,besan,2022-05-05,4,52,1,52,cash
8,123,sugar,2022-05-05,9,50,8,400,cash
13,122,clinic plus,2022-05-05,6,1.5,1,1.5,cash
20,123,refined oil,2022-05-05,9,110,9,990,UPI
6,121,clinic plus,2022-05-05,1,1.5,3,4.5,cash
7,121,refined oil,2022-05-05,3,110,9,990,UPI
18,123,clinic plus,2022-05-05,9,1.5,8,12.0,cash
15,123,dantkanti,2022-05-05,8,100,1,100,UPI
1,121,sugar,2022-05-05,1,50,6,300,UPI
8,122,quaker oats,2022-05-05,4,212,2,424,UPI
13,123,quaker oats,2022-05-05,7,212,3,636,UPI
8,121,besan,2022-05-05,1,52,6,312,UPI
20,123,clinic plus,2022-05-05,8,1.5,4,6.0,cash
20,121,besan,2022-05-05,3,52,8,416,cash
9,123,maida,2022-05-05,8,20,1,20,UPI
2,122,nutrella,2022-05-05,4,40,3,120,UPI
13,121,quaker oats,2022-05-05,2,212,8,1696,UPI
10,122,nutrella,2022-05-05,6,40,6,240,cash
12,123,refined oil,2022-05-05,7,110,1,110,UPI
20,123,dantkanti,2022-05-05,7,100,7,700,UPI
10,123,clinic plus,2022-05-05,7,1.5,3,4.5,cash
11,122,besan,2022-05-05,6,52,4,208,UPI
2,121,maida,2022-05-05,1,20,5,100,cash
2,122,nutrella,2022-05-05,5,40,7,280,cash
16,121,sugar,2022-05-05,1,50,3,150,UPI
14,123,clinic plus,2022-05-05,7,1.5,5,7.5,UPI
9,121,dantkanti,2022-05-05,3,100,8,800,UPI
2,123,clinic plus,2022-05-05,8,1.5,1,1.5,cash
3,121,nutrella,2022-05-05,2,40,6,240,UPI
14,123,sugar,2022-05-05,8,50,2,100,cash
8,122,dantkanti,2022-05-05,5,100,5,500,UPI
13,121,sugar,2022-05-05,1,50,6,300,cash
11,122,quaker oats,2022-05-05,4,212,7,1484,cash
5,122,nutrella,2022-05-05,4,40,2,80,UPI
2,121,clinic plus,2022-05-05,3,1.5,10,15.0,UPI
6,123,maida,2022-05-05,8,20,8,160,cash
9,121,besan,2022-05-05,3,52,2,104,UPI
19,122,clinic plus,2022-05-05,5,1.5,8,12.0,cash
2,123,clinic plus,2022-05-05,8,1.5,3,4.5,cash
2,122,besan,2022-05-05,5,52,9,468,UPI
14,122,refined oil,2022-05-05,4,110,3,330,UPI
20,121,quaker oats,2022-05-05,3,212,8,1696,UPI
7,122,refined oil,2022-05-05,5,110,7,770,cash
3,123,besan,2022-05-05,9,52,6,312,UPI
5,121,quaker oats,2022-05-05,2,212,4,848,cash
12,121,refined oil,2022-05-05,2,110,10,1100,UPI
2,123,quaker oats,2022-05-05,8,212,3,636,cash
15,122,dantkanti,2022-05-05,5,100,8,800,cash
12,121,besan,2022-05-05,3,52,8,416,cash
11,122,maida,2022-05-05,6,20,3,60,cash
16,123,dantkanti,2022-05-05,9,100,6,600,UPI
9,122,dantkanti,2022-05-05,4,100,3,300,cash
5,122,nutrella,2022-05-05,5,40,9,360,cash
7,123,besan,2022-05-05,9,52,8,416,UPI
18,121,refined oil,2022-05-05,3,110,8,880,cash
13,121,quaker oats,2022-05-05,3,212,7,1484,UPI
3,122,clinic plus,2022-05-05,6,1.5,7,10.5,cash
20,122,quaker oats,2022-05-05,4,212,5,1060,UPI
5,121,maida,2022-05-05,3,20,7,140,cash
18,122,maida,2022-05-05,6,20,7,140,UPI
15,123,quaker oats,2022-05-05,7,212,5,1060,cash
16,123,besan,2022-05-05,8,52,8,416,cash
3,123,nutrella,2022-05-05,9,40,4,160,cash
19,122,quaker oats,2022-05-05,4,212,8,1696,cash
18,123,quaker oats,2022-05-05,9,212,6,1272,UPI
5,121,besan,2022-05-05,1,52,4,208,cash
15,122,dantkanti,2022-05-05,4,100,9,900,cash
11,123,refined oil,2022-05-05,8,110,7,770,cash
5,121,quaker oats,2022-05-05,2,212,5,1060,UPI
12,121,refined oil,2022-05-05,3,110,9,990,cash
2,123,refined oil,2022-05-05,9,110,8,880,cash
11,123,besan,2022-05-05,7,52,5,260,cash
14,122,refined oil,2022-05-05,4,110,4,440,UPI
5,121,besan,2022-05-05,3,52,9,468,UPI
17,123,dantkanti,2022-05-05,9,100,4,400,UPI
10,122,refined oil,2022-05-05,4,110,5,550,cash
3,121,dantkanti,2022-05-05,3,100,3,300,UPI
20,122,besan,2022-05-05,5,52,2,104,UPI
10,122,maida,2022-05-05,5,20,6,120,UPI
6,121,dantkanti,2022-05-05,2,100,2,200,UPI
16,123,clinic plus,2022-05-05,9,1.5,7,10.5,UPI
20,122,nutrella,2022-05-05,5,40,4,160,UPI
16,122,dantkanti,2022-05-05,4,100,8,800,UPI
10,122,sugar,2022-05-05,6,50,5,250,UPI
20,121,nutrella,2022-05-05,3,40,3,120,cash
2,121,sugar,2022-05-05,3,50,3,150,UPI
6,122,maida,2022-05-05,6,20,3,60,cash
17,123,refined oil,2022-05-05,8,110,10,1100,cash
13,121,quaker oats,2022-05-05,3,212,2,424,cash
14,121,quaker oats,2022-05-05,3,212,1,212,UPI
5,122,clinic plus,2022-05-05,5,1.5,2,3.0,UPI
11,123,clinic plus,2022-05-05,8,1.5,6,9.0,UPI
10,122,quaker oats,2022-05-05,6,212,7,1484,UPI
13,121,besan,2022-05-05,1,52,1,52,cash
10,123,nutrella,2022-05-05,9,40,8,320,cash
15,121,maida,2022-05-05,3,20,8,160,UPI
15,122,nutrella,2022-05-05,6,40,5,200,cash
16,123,dantkanti,2022-05-05,8,100,7,700,cash
20,123,maida,2022-05-05,8,20,5,100,cash
11,122,clinic plus,2022-05-05,5,1.5,2,3.0,UPI
13,122,sugar,2022-05-05,4,50,4,200,cash
5,122,clinic plus,2022-05-05,5,1.5,7,10.5,cash
9,121,dantkanti,2022-05-05,1,100,10,1000,cash
8,122,nutrella,2022-05-05,5,40,4,160,cash
6,123,clinic plus,2022-05-05,7,1.5,6,9.0,cash
18,123,sugar,2022-05-05,9,50,7,350,cash
15,121,quaker oats,2022-05-05,3,212,8,1696,cash
11,121,refined oil,2022-05-05,1,110,1,110,UPI
10,123,sugar,2022-05-05,7,50,1,50,cash
2,122,dantkanti,2022-05-05,6,100,6,600,cash
1,121,quaker oats,2022-05-05,2,212,9,1908,cash
14,123,sugar,2022-05-05,9,50,7,350,UPI
17,121,clinic plus,2022-05-05,2,1.5,2,3.0,UPI
4,123,refined oil,2022-05-05,8,110,8,880,cash
17,122,besan,2022-05-05,5,52,7,364,cash
3,121,besan,2022-05-05,1,52,3,156,UPI
1,123,maida,2022-05-05,7,20,7,140,cash
15,122,quaker oats,2022-05-05,5,212,1,212,UPI
7,121,nutrella,2022-05-05,1,40,5,200,cash
10,121,dantkanti,2022-05-05,3,100,7,700,UPI
9,122,sugar,2022-05-05,4,50,1,50,UPI
16,123,dantkanti,2022-05-05,7,100,6,600,cash
16,123,nutrella,2022-05-05,7,40,8,320,cash
8,121,sugar,2022-05-05,1,50,4,200,UPI
15,123,nutrella,2022-05-05,8,40,8,320,cash
15,121,dantkanti,2022-05-05,3,100,4,400,cash
1,122,clinic plus,2022-05-05,6,1.5,4,6.0,cash
1,122,besan,2022-05-05,6,52,9,468,UPI
12,122,sugar,2022-05-05,6,50,1,50,UPI
2,121,refined oil,2022-05-05,2,110,9,990,UPI
2,121,dantkanti,2022-05-05,1,100,6,600,cash
16,123,nutrella,2022-05-05,9,40,1,40,UPI
14,122,besan,2022-05-05,5,52,8,416,cash
2,123,nutrella,2022-05-05,7,40,4,160,UPI
9,123,maida,2022-05-05,9,20,6,120,UPI
16,122,nutrella,2022-05-05,4,40,1,40,cash
4,123,sugar,2022-05-05,7,50,3,150,UPI
19,123,dantkanti,2022-05-05,8,100,9,900,UPI
4,122,nutrella,2022-05-05,6,40,1,40,UPI
7,122,refined oil,2022-05-05,5,110,7,770,cash
3,123,refined oil,2022-05-05,8,110,2,220,UPI
20,121,maida,2022-05-05,2,20,5,100,UPI
7,123,nutrella,2022-05-05,7,40,9,360,UPI
10,121,nutrella,2022-05-05,2,40,1,40,cash
2,122,clinic plus,2022-05-05,5,1.5,3,4.5,UPI
16,122,nutrella,2022-05-05,6,40,5,200,cash
7,121,besan,2022-05-05,3,52,3,156,cash
12,121,refined oil,2022-05-05,1,110,10,1100,UPI
6,123,nutrella,2022-05-05,8,40,10,400,UPI
8,121,sugar,2022-05-05,3,50,5,250,cash
7,122,clinic plus,2022-05-05,5,1.5,10,15.0,cash
13,121,refined oil,2022-05-05,2,110,8,880,cash
16,122,sugar,2022-05-05,5,50,3,150,UPI
5,122,clinic plus,2022-05-05,6,1.5,3,4.5,UPI
3,121,refined oil,2022-05-05,3,110,9,990,cash
20,123,quaker oats,2022-05-05,7,212,6,1272,UPI
16,122,maida,2022-05-05,4,20,3,60,cash
9,121,besan,2022-05-05,2,52,3,156,cash
20,121,refined oil,2022-05-05,1,110,6,660,cash
1,122,quaker oats,2022-05-05,5,212,10,2120,UPI
2,121,dantkanti,2022-05-05,2,100,1,100,UPI
3,121,clinic plus,2022-05-05,3,1.5,10,15.0,UPI
20,123,maida,2022-05-05,7,20,10,200,UPI
19,123,besan,2022-05-05,8,52,7,364,UPI
14,121,maida,2022-05-05,3,20,4,80,UPI
10,121,nutrella,2022-05-05,3,40,8,320,cash
14,121,dantkanti,2022-05-05,1,100,3,300,UPI
13,122,besan,2022-05-05,6,52,8,416,UPI
8,122,besan,2022-05-05,6,52,4,208,UPI
10,121,refined oil,2022-05-05,3,110,9,990,cash
6,123,maida,2022-05-05,9,20,8,160,UPI
3,122,clinic plus,2022-05-05,4,1.5,3,4.5,UPI
3,121,dantkanti,2022-05-05,3,100,3,300,UPI
5,123,sugar,2022-05-05,9,50,7,350,UPI
9,122,sugar,2022-05-05,4,50,5,250,UPI
12,122,clinic plus,2022-05-05,5,1.5,3,4.5,cash
6,121,sugar,2022-05-05,1,50,8,400,UPI
20,123,maida,2022-05-05,7,20,10,200,UPI
1,123,quaker oats,2022-05-05,8,212,4,848,cash
15,121,quaker oats,2022-05-05,2,212,6,1272,UPI
2,121,besan,2022-05-05,3,52,8,416,cash
10,121,dantkanti,2022-05-05,2,100,9,900,cash
17,123,sugar,2022-05-05,7,50,8,400,cash
18,122,clinic plus,2022-05-05,5,1.5,7,10.5,UPI
16,122,quaker oats,2022-05-05,5,212,10,2120,UPI
3,123,clinic plus,2022-05-05,9,1.5,6,9.0,cash
4,121,sugar,2022-05-05,1,50,8,400,cash
14,123,maida,2022-05-05,8,20,3,60,cash
3,123,besan,2022-05-05,7,52,4,208,UPI
1,122,refined oil,2022-05-05,6,110,1,110,UPI
6,121,quaker oats,2022-05-05,2,212,1,212,cash
17,123,refined oil,2022-05-05,7,110,5,550,UPI
19,121,nutrella,2022-05-05,3,40,7,280,UPI
8,121,besan,2022-05-05,1,52,6,312,cash
3,121,besan,2022-05-05,2,52,1,52,cash
18,123,sugar,2022-05-05,8,50,1,50,UPI
4,123,refined oil,2022-05-05,7,110,9,990,UPI
4,121,sugar,2022-05-05,3,50,7,350,UPI
13,123,sugar,2022-05-05,7,50,6,300,cash
8,122,clinic plus,2022-05-05,6,1.5,7,10.5,cash
10,123,dantkanti,2022-05-05,7,100,10,1000,UPI
17,123,nutrella,2022-05-05,8,40,7,280,UPI
9,121,quaker oats,2022-05-05,3,212,9,1908,cash
2,122,maida,2022-05-05,5,20,7,140,UPI
6,121,besan,2022-05-05,3,52,2,104,cash
14,123,besan,2022-05-05,8,52,8,416,UPI
4,121,nutrella,2022-05-05,3,40,9,360,cash
20,121,sugar,2022-05-05,3,50,6,300,UPI
18,123,quaker oats,2022-05-05,7,212,7,1484,cash
4,123,dantkanti,2022-05-05,9,100,4,400,UPI
3,122,refined oil,2022-05-05,6,110,10,1100,UPI
9,122,besan,2022-05-05,6,52,8,416,cash
14,122,sugar,2022-05-05,4,50,6,300,UPI
13,121,maida,2022-05-05,3,20,7,140,UPI
5,121,sugar,2022-05-05,2,50,4,200,UPI
18,122,refined oil,2022-05-05,6,110,4,440,UPI
10,123,besan,2022-05-05,8,52,8,416,cash
5,123,clinic plus,2022-05-05,7,1.5,4,6.0,UPI
12,121,dantkanti,2022-05-05,1,100,10,1000,cash
1,121,dantkanti,2022-05-05,2,100,10,1000,UPI
9,123,sugar,2022-05-05,9,50,6,300,UPI
19,121,besan,2022-05-05,1,52,7,364,UPI
5,121,maida,2022-05-05,1,20,1,20,UPI
3,121,clinic plus,2022-05-05,1,1.5,8,12.0,cash
1,123,refined oil,2022-05-05,7,110,10,1100,UPI
12,123,nutrella,2022-05-05,7,40,5,200,UPI
19,122,maida,2022-05-05,4,20,9,180,cash
19,123,dantkanti,2022-05-05,9,100,2,200,UPI
14,121,besan,2022-05-05,3,52,2,104,UPI
14,122,dantkanti,2022-05-05,5,100,8,800,cash
10,123,nutrella,2022-05-05,7,40,5,200,UPI
7,121,clinic plus,2022-05-05,2,1.5,1,1.5,UPI
9,123,refined oil,2022-05-05,9,110,4,440,cash
16,122,besan,2022-05-05,4,52,8,416,cash
6,123,nutrella,2022-05-05,8,40,8,320,cash
15,123,nutrella,2022-05-05,7,40,7,280,cash
16,122,clinic plus,2022-05-05,4,1.5,10,15.0,cash
13,121,quaker oats,2022-05-05,2,212,4,848,UPI
10,121,nutrella,2022-05-05,3,40,9,360,UPI
15,122,quaker oats,2022-05-05,6,212,1,212,cash
2,123,sugar,2022-05-05,8,50,5,250,cash
8,121,besan,2022-05-05,1,52,8,416,UPI
16,121,maida,2022-05-05,2,20,7,140,UPI
13,122,besan,2022-05-05,6,52,3,156,UPI
18,121,quaker oats,2022-05-05,1,212,6,1272,cash
14,121,clinic plus,2022-05-05,1,1.5,4,6.0,UPI
11,121,besan,2022-05-05,2,52,7,364,UPI
8,123,nutrella,2022-05-05,9,40,8,320,UPI
12,122,sugar,2022-05-05,5,50,5,250,UPI
10,121,maida,2022-05-05,3,20,8,160,cash
7,121,clinic plus,2022-05-05,1,1.5,3,4.5,cash
7,122,dantkanti,2022-05-05,6,100,5,500,cash
8,122,besan,2022-05-05,6,52,4,208,cash
18,122,clinic plus,2022-05-05,5,1.5,9,13.5,UPI
13,122,besan,2022-05-05,5,52,7,364,UPI
2,123,clinic plus,2022-05-05,9,1.5,7,10.5,cash
9,123,sugar,2022-05-05,9,50,6,300,UPI
4,121,sugar,2022-05-05,3,50,5,250,UPI
13,121,clinic plus,2022-05-05,2,1.5,1,1.5,UPI
16,123,dantkanti,2022-05-05,9,100,1,100,UPI
20,122,clinic plus,2022-05-05,5,1.5,6,9.0,UPI
20,123,clinic plus,2022-05-05,9,1.5,5,7.5,cash
16,123,besan,2022-05-05,7,52,5,260,cash
1,122,sugar,2022-05-05,5,50,4,200,UPI
2,122,clinic plus,2022-05-05,5,1.5,1,1.5,UPI
3,123,besan,2022-05-05,9,52,2,104,UPI
17,123,quaker oats,2022-05-05,7,212,3,636,UPI
20,123,besan,2022-05-05,9,52,7,364,UPI
13,122,clinic plus,2022-05-05,4,1.5,10,15.0,UPI
3,122,nutrella,2022-05-05,4,40,10,400,cash
18,123,nutrella,2022-05-05,9,40,7,280,UPI
1,123,nutrella,2022-05-05,7,40,5,200,cash
4,121,maida,2022-05-05,2,20,3,60,cash
19,121,sugar,2022-05-05,1,50,4,200,UPI
18,122,clinic plus,2022-05-05,4,1.5,1,1.5,UPI
9,123,nutrella,2022-05-05,8,40,10,400,cash
5,122,dantkanti,2022-05-05,5,100,6,600,cash
4,123,besan,2022-05-05,9,52,5,260,cash
1,123,sugar,2022-05-05,7,50,4,200,UPI
8,121,nutrella,2022-05-05,3,40,4,160,cash
4,123,clinic plus,2022-05-05,8,1.5,5,7.5,UPI
12,123,dantkanti,2022-05-05,8,100,7,700,cash
13,123,clinic plus,2022-05-05,8,1.5,9,13.5,cash
2,121,maida,2022-05-05,1,20,3,60,cash
4,121,dantkanti,2022-05-05,2,100,3,300,cash
20,123,quaker oats,2022-05-05,9,212,5,1060,UPI
9,122,besan,2022-05-05,6,52,4,208,cash
11,121,sugar,2022-05-05,3,50,6,300,cash
19,121,nutrella,2022-05-05,2,40,10,400,cash
2,122,dantkanti,2022-05-05,5,100,4,400,UPI
16,121,refined oil,2022-05-05,2,110,6,660,UPI
6,121,quaker oats,2022-05-05,1,212,9,1908,UPI
8,121,dantkanti,2022-05-05,1,100,5,500,cash
7,123,nutrella,2022-05-05,8,40,10,400,UPI
7,122,clinic plus,2022-05-05,4,1.5,5,7.5,cash
2,122,maida,2022-05-05,6,20,1,20,cash
17,123,nutrella,2022-05-05,7,40,5,200,cash
7,122,besan,2022-05-05,6,52,4,208,cash
18,122,clinic plus,2022-05-05,6,1.5,2,3.0,cash
17,122,clinic plus,2022-05-05,4,1.5,3,4.5,cash
14,123,sugar,2022-05-05,8,50,5,250,cash
10,121,besan,2022-05-05,3,52,5,260,cash
13,123,clinic plus,2022-05-05,8,1.5,7,10.5,cash
10,121,dantkanti,2022-05-05,2,100,9,900,cash
7,123,dantkanti,2022-05-05,7,100,1,100,UPI
7,122,clinic plus,2022-05-05,6,1.5,7,10.5,UPI
7,122,sugar,2022-05-05,6,50,6,300,UPI
18,121,refined oil,2022-05-05,1,110,9,990,cash
2,121,sugar,2022-05-05,3,50,3,150,cash
16,123,sugar,2022-05-05,8,50,7,350,UPI
