timestamp,filter_name,location,filter_class,filter_age_days,load_factor,pressure_drop_pa,efficiency,inlet_pm25,outlet_pm25,inlet_pm10,outlet_pm10,replacement_needed,hour
2023-05-30 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,40.21,0.406288435749743,113.7,0.883,60.7,7.1,117.0,13.6,0,12
2022-12-26 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.46,0.3800966930425615,36.8,0.875,69.9,8.7,66.6,8.3,0,12
2021-05-30 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,14.33,0.4139225335077549,56.3,0.852,59.4,8.8,81.7,12.1,0,6
2022-07-07 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,9.58,0.3860761057495312,96.0,0.98,71.1,1.4,92.3,2.0,0,12
2021-03-05 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,16.96,0.43493912624862374,65.6,0.91,48.1,4.3,84.4,7.6,0,4
2023-05-10 00:00:00,AHU_Filter_Office,Office HVAC,HEPA,32.46,0.4061573802947256,158.0,0.953,51.3,2.4,85.3,4.0,0,0
2022-12-19 23:00:00,AHU_Filter_Office,Office HVAC,HEPA,5.25,0.3523410705502861,94.5,0.984,55.5,1.0,98.3,2.0,0,23
2021-12-30 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,7.71,0.30260158548502414,107.2,0.982,40.9,1.0,70.0,2.0,0,19
2021-12-08 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,0.5,0.35050451000224575,85.3,0.989,58.2,1.0,83.4,2.0,0,4
2023-03-19 14:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,25.58,0.3017362480515525,90.0,0.899,78.5,7.9,102.3,10.3,0,14
2023-03-04 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.92,0.32489951123707017,112.4,0.966,71.6,2.4,92.0,3.1,0,4
2023-02-11 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.21,0.36114426459111837,34.5,0.856,56.8,8.2,71.4,10.3,0,7
2022-07-11 22:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.5,0.2624719629895565,102.4,0.977,43.3,1.0,81.2,2.0,0,22
2021-12-11 14:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,5.58,0.3569828223697756,40.2,0.922,38.4,3.0,64.5,5.0,0,14
2021-04-12 08:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.29,0.505382556766425,63.6,0.867,64.8,8.6,77.8,10.3,0,8
2022-09-25 14:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,59.83,0.743626618270926,135.6,0.864,87.9,11.9,125.1,17.0,0,14
2021-12-23 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,6.17,0.24170555607092095,98.8,0.986,48.5,1.0,73.4,2.0,0,21
2021-11-21 16:00:00,AHU_Filter_Office,Office HVAC,HEPA,31.83,0.4353913014947701,144.4,0.947,81.5,4.3,76.1,4.1,0,16
2023-02-17 02:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,19.42,0.47235481476768704,67.2,0.905,78.4,7.5,71.8,6.8,0,2
2022-08-05 06:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,18.71,0.24660264880652277,65.5,0.874,65.9,8.3,102.7,12.9,0,6
2021-08-29 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,16.62,0.3275080381769575,64.3,0.881,47.4,5.7,103.2,12.3,0,11
2022-10-07 04:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,28.38,0.3109470426605586,135.7,0.953,53.7,2.5,79.6,3.7,0,4
2021-05-22 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.54,0.278249616413539,41.3,0.861,49.7,6.9,82.8,11.5,0,3
2023-05-25 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,39.42,0.5150409378658782,113.3,0.888,55.2,6.2,112.5,12.6,0,23
2022-01-06 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,9.08,0.3376945208455622,33.8,0.891,40.4,4.4,98.1,10.7,0,11
2021-10-02 08:00:00,AHU_Filter_Office,Office HVAC,HEPA,21.13,0.295766254370376,137.6,0.965,75.0,2.7,100.6,3.6,0,8
2021-05-15 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,31.67,0.477073805451924,78.4,0.895,71.2,7.5,115.6,12.1,0,1
2021-11-16 10:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,33.21,0.5388792156408341,82.6,0.852,61.2,9.1,78.0,11.6,0,10
2022-06-11 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,4.71,0.2,102.6,0.985,40.6,1.0,94.1,2.0,0,19
2023-06-06 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,1.71,0.21017858482509616,95.2,0.986,62.4,1.0,85.1,2.0,0,2
2022-08-13 20:00:00,AHU_Filter_Office,Office HVAC,HEPA,13.83,0.3727773058784598,110.6,0.971,57.0,1.7,63.5,2.0,0,20
2022-01-26 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,10.83,0.3772748546571929,106.5,0.979,64.7,1.4,67.3,2.0,0,22
2021-06-08 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,36.04,0.5266635055273357,104.8,0.89,73.6,8.1,105.3,11.6,0,21
2022-12-29 00:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.33,0.37807108199387607,96.3,0.976,43.8,1.1,61.2,2.0,0,0
2021-02-03 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.67,0.38393813386965703,38.9,0.867,66.8,8.9,58.4,7.8,0,4
2022-05-26 04:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,1.46,0.33854915561514465,79.8,0.987,54.4,1.0,53.6,2.0,0,4
2023-04-23 04:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,3.17,0.2,25.3,0.891,39.4,4.3,77.3,8.4,0,4
2023-03-17 16:00:00,AHU_Filter_Office,Office HVAC,HEPA,21.83,0.2880256660077694,118.5,0.962,66.1,2.5,106.8,4.1,0,16
2022-02-06 02:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,15.75,0.27847221939421324,52.4,0.908,45.2,4.1,80.9,7.4,0,2
2021-12-10 05:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,3.62,0.3479526355859096,24.1,0.894,37.5,4.0,56.1,5.9,0,5
2021-04-20 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,28.63,0.48063264381838233,128.7,0.949,49.1,2.5,87.3,4.4,0,3
2023-04-23 14:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,33.42,0.4335607396220781,88.3,0.897,82.7,8.5,112.2,11.5,0,14
2022-09-19 00:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,58.46,0.7054829281338447,140.8,0.868,69.4,9.2,83.0,11.0,0,0
2021-03-14 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,18.87,0.31958719027657806,82.8,0.913,57.2,5.0,66.1,5.8,0,20
2021-10-27 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.33,0.20630699880243047,34.7,0.862,46.8,6.5,86.3,11.9,0,21
2022-06-06 20:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,6.29,0.3691354023450584,44.8,0.894,44.7,4.8,81.7,8.7,0,20
2022-09-08 20:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.75,0.3306600978507322,112.5,0.967,58.9,2.0,91.5,3.0,0,20
2022-03-11 09:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.42,0.4095911987172941,52.8,0.872,65.6,8.4,99.9,12.8,0,9
2021-08-10 05:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,15.25,0.48785526512606436,121.3,0.971,54.3,1.5,99.1,2.8,0,5
2021-02-16 18:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,16.29,0.41284120707887967,107.1,0.97,52.8,1.6,76.9,2.3,0,18
2022-03-16 15:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,23.67,0.3030330805806143,58.7,0.872,80.6,10.3,71.0,9.1,0,15
2021-05-10 05:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,27.25,0.4973730429779521,79.4,0.865,62.0,8.4,89.4,12.1,0,5
2023-05-24 11:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,2.42,0.37051000893013286,99.4,0.991,51.0,1.0,58.1,2.0,0,11
2021-01-04 12:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,1.58,0.2,17.3,0.898,48.2,4.9,77.4,7.9,0,12
2022-06-26 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,43.29,0.43423228344059867,123.0,0.881,82.2,9.8,108.9,13.0,0,18
2023-03-01 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,22.67,0.5200899981335578,129.6,0.959,71.7,3.0,66.8,2.8,0,10
2021-12-06 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,4.71,0.2,42.4,0.926,42.6,3.2,60.4,4.5,0,22
2022-11-09 11:00:00,AHU_Filter_Office,Office HVAC,HEPA,31.0,0.379921652854712,151.7,0.949,59.5,3.0,82.6,4.2,0,11
2022-03-27 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,21.25,0.4621821475463388,114.2,0.962,64.3,2.5,102.3,3.9,0,2
2022-04-11 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,28.25,0.35548607261276793,154.7,0.953,71.7,3.4,74.7,3.5,0,10
2022-06-30 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,5.08,0.22497843152987673,97.7,0.983,63.1,1.1,60.5,2.0,0,2
2021-05-10 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.42,0.2,30.7,0.859,54.0,7.6,84.1,11.9,0,3
2022-08-31 07:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,20.54,0.24885094565976856,118.6,0.967,66.1,2.2,75.3,2.5,0,7
2022-05-14 06:00:00,AHU_Filter_Office,Office HVAC,HEPA,30.21,0.5213075830605769,134.0,0.953,66.6,3.1,96.6,4.6,0,6
2022-12-04 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,1.5,0.2407805283036791,77.6,0.984,41.0,1.0,66.1,2.0,0,12
2022-09-22 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.42,0.46348860444354856,127.0,0.96,50.4,2.0,76.6,3.1,0,21
2022-06-19 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.71,0.2900590958113617,56.8,0.861,50.0,6.9,69.4,9.6,0,21
2022-06-14 09:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,7.5,0.3703824240767096,48.1,0.888,59.8,6.7,88.7,10.0,0,9
2022-04-02 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,27.21,0.5819208966779452,71.0,0.864,79.5,10.8,100.0,13.6,0,1
2021-08-26 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.54,0.26359731070616027,48.9,0.853,47.2,6.9,66.6,9.8,0,12
2023-06-23 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,15.12,0.39684582028840293,61.1,0.875,69.5,8.7,81.3,10.2,0,1
2022-06-16 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,41.75,0.5419376140215844,105.5,0.885,58.5,6.8,92.6,10.7,0,9
2023-06-20 14:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,7.75,0.4106429312956055,105.5,0.985,47.5,1.0,63.8,2.0,0,14
2022-01-14 03:00:00,AHU_Filter_Office,Office HVAC,HEPA,7.75,0.2,104.3,0.984,60.0,1.0,89.2,2.0,0,3
2022-06-17 02:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,5.63,0.2018936178493638,90.0,0.981,64.2,1.2,62.6,2.0,0,2
2021-11-13 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,33.58,0.3814517731612379,164.3,0.948,60.1,3.2,100.6,5.3,0,12
2022-01-02 13:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.75,0.28105558015968246,44.4,0.866,61.7,8.2,89.1,11.9,0,13
2022-11-01 09:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,2.67,0.2,24.5,0.895,38.1,4.0,67.1,7.0,0,9
2022-01-08 07:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,10.37,0.3793413520433152,53.4,0.922,41.4,3.2,79.4,6.2,0,7
2022-03-29 17:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.33,0.2,30.3,0.861,68.9,9.6,99.7,13.9,0,17
2022-03-19 12:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,24.25,0.5609571468358266,73.2,0.87,61.0,7.9,106.0,13.8,0,12
2021-08-02 06:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,13.58,0.4480759677862368,110.8,0.977,72.0,1.6,62.8,2.0,0,6
2021-04-03 23:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.08,0.35495970078613803,127.1,0.959,54.6,2.2,106.6,4.4,0,23
2023-06-12 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,13.04,0.30409740077254366,52.2,0.882,45.8,5.4,82.7,9.8,0,2
2021-10-13 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,61.87,0.6160151801983348,138.9,0.866,86.1,11.5,121.6,16.3,0,23
2021-12-08 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,5.0,0.2,36.2,0.926,72.3,5.4,93.5,7.0,0,22
2022-11-08 22:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.25,0.43698479255819644,51.4,0.863,49.6,6.8,69.9,9.6,0,22
2021-05-08 05:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,31.96,0.4089147012713479,157.1,0.954,59.1,2.7,75.2,3.5,0,5
2022-12-01 17:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,4.04,0.21465644401782524,61.9,0.93,52.4,3.7,77.2,5.4,0,17
2022-03-08 16:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.25,0.2683443070583032,36.2,0.868,51.5,6.8,63.1,8.3,0,16
2022-09-03 15:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,55.71,0.5239923043203905,138.5,0.87,80.7,10.5,116.6,15.1,0,15
2021-09-27 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,58.5,0.5623958907718322,137.1,0.866,88.4,11.9,117.8,15.8,0,16
2022-01-08 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,10.33,0.2979246293771881,71.7,0.92,52.3,4.2,58.1,4.7,0,4
2021-09-29 06:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.58,0.48991804778425724,133.4,0.954,56.5,2.6,69.2,3.2,0,6
2022-02-10 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,16.58,0.4928906549469608,61.8,0.914,75.6,6.5,67.2,5.8,0,5
2022-02-14 10:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.46,0.35839011394877573,45.6,0.88,46.9,5.7,82.3,9.9,0,10
2021-03-08 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.21,0.4141324998389898,39.7,0.853,45.0,6.6,81.5,12.0,0,8
2023-05-22 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.08,0.2,29.9,0.872,57.0,7.3,57.8,7.4,0,7
2021-07-22 02:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,44.5,0.6578344014603061,100.3,0.876,60.2,7.5,117.5,14.6,0,2
2023-06-17 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.04,0.42629093658660233,83.0,0.98,62.3,1.2,63.8,2.0,0,17
2022-06-30 23:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,8.13,0.4035491606960949,94.9,0.977,67.1,1.6,76.3,2.0,0,23
2022-10-03 03:00:00,AHU_Filter_Office,Office HVAC,HEPA,23.08,0.3725905232919323,125.7,0.963,57.7,2.2,69.8,2.6,0,3
2022-08-15 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,17.46,0.3413073932944029,107.6,0.966,61.0,2.1,70.9,2.4,0,21
2022-04-05 03:00:00,AHU_Filter_Office,Office HVAC,HEPA,22.5,0.39286705199769356,125.4,0.961,58.6,2.3,98.0,3.8,0,3
2023-06-21 15:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,45.0,0.48299175750788553,116.7,0.884,69.2,8.0,103.3,12.0,0,15
2021-05-15 05:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.42,0.47838902641029535,25.3,0.859,66.6,9.4,99.4,14.0,0,5
2021-11-24 04:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,0.79,0.37941186697540397,26.9,0.895,68.2,7.2,58.9,6.2,0,4
2022-10-10 14:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,29.0,0.35158584781769564,127.1,0.956,49.3,2.2,75.4,3.3,0,14
2022-11-23 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,2.33,0.3613969313101063,42.0,0.93,59.1,4.2,89.7,6.3,0,21
2021-08-23 09:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.29,0.4360691101170361,122.2,0.971,60.0,1.7,62.9,2.0,0,9
2023-03-02 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.87,0.2592318115010337,29.6,0.877,53.0,6.5,97.5,11.9,0,2
2021-05-28 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,34.21,0.5660097183547078,83.7,0.895,67.2,7.1,102.9,10.8,0,18
2022-01-17 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,11.54,0.2751514614832869,96.2,0.971,52.3,1.5,75.8,2.2,0,3
2022-10-03 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,61.29,0.49191596676477317,134.5,0.864,61.7,8.4,91.4,12.4,0,23
2021-04-11 04:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.08,0.4779905674664914,45.8,0.875,57.7,7.2,73.5,9.2,0,4
2022-07-12 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.75,0.2,10.1,0.879,39.7,4.8,76.5,9.2,0,2
2021-10-14 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,28.29,0.3090112008931829,143.5,0.956,65.8,2.9,103.2,4.5,0,3
2021-09-29 08:00:00,AHU_Filter_Office,Office HVAC,HEPA,20.46,0.44757266475087093,133.4,0.968,75.1,2.4,70.8,2.3,0,8
2021-12-06 13:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.96,0.6636095799381783,249.4,0.835,79.7,7.7,79.6,10.0,1,13
2022-09-13 18:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,23.33,0.47184500517596606,139.3,0.961,72.7,2.8,109.7,4.3,0,18
2021-05-21 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,32.63,0.3833728037956827,94.5,0.893,81.2,8.7,105.2,11.3,0,9
2022-06-11 02:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,4.54,0.3625854865099239,80.9,0.984,61.6,1.0,71.4,2.0,0,2
2022-10-30 14:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,2.21,0.2,31.6,0.896,58.3,6.0,85.7,8.9,0,14
2022-02-17 11:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,18.33,0.2652673379463844,73.4,0.909,46.6,4.3,86.2,7.9,0,11
2022-10-26 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,65.62,0.5198151680621469,133.5,0.862,72.9,10.1,118.6,16.4,0,5
2022-03-29 09:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.83,0.5551239560318919,120.8,0.953,59.9,2.8,95.0,4.5,0,9
2022-08-21 11:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.92,0.30926921846009625,111.5,0.969,56.0,1.7,65.5,2.0,0,11
2023-02-20 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,25.04,0.4664009755237811,55.8,0.867,55.9,7.4,108.8,14.5,0,22
2021-09-21 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.75,0.3802738317970651,119.3,0.97,53.5,1.6,65.9,2.0,0,17
2022-07-28 14:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.46,0.2,17.8,0.875,55.9,7.0,92.9,11.6,0,14
2022-06-29 06:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,10.75,0.32064554656857003,35.7,0.887,56.0,6.3,78.5,8.9,0,6
2021-03-21 08:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,22.46,0.49027346657168247,129.1,0.964,78.2,2.8,97.3,3.5,0,8
2021-08-27 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,16.33,0.23651827015830862,43.8,0.875,43.1,5.4,68.3,8.5,0,13
2022-03-14 05:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.96,0.5419847181658302,55.5,0.868,66.7,8.8,69.7,9.2,0,5
2022-11-16 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,1.25,0.3731550037925335,60.9,0.929,46.0,3.3,66.0,4.7,0,18
2022-11-30 04:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,8.54,0.2515179817937085,25.4,0.89,47.1,5.2,93.9,10.3,0,4
2022-09-29 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.83,0.2,10.1,0.87,42.5,5.5,69.5,9.0,0,2
2021-08-23 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,15.83,0.28831840902739264,41.8,0.88,57.2,6.9,64.5,7.8,0,22
2021-01-19 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,6.08,0.3974883626319812,105.5,0.978,69.0,1.5,74.4,2.0,0,2
2021-04-16 08:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,27.88,0.32645542867289323,148.0,0.952,49.5,2.4,76.9,3.7,0,8
2021-04-02 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.08,0.28990119020493976,24.9,0.879,69.1,8.3,77.8,9.4,0,10
2021-07-22 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.92,0.2,24.9,0.864,72.5,9.9,78.3,10.7,0,8
2022-05-04 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.54,0.2907007803547076,28.9,0.875,62.2,7.8,75.6,9.4,0,3
2023-06-14 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.58,0.27079857309992733,31.8,0.865,44.0,5.9,81.1,11.0,0,11
2022-02-15 23:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.71,0.30320216935056615,60.3,0.876,58.6,7.3,101.2,12.6,0,23
2021-04-29 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,25.46,0.2983967422100028,64.8,0.863,59.3,8.1,104.0,14.3,0,2
2021-04-02 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,24.58,0.27204352600166537,117.2,0.958,71.0,3.0,97.8,4.1,0,19
2021-05-24 13:00:00,AHU_Filter_Office,Office HVAC,HEPA,30.79,0.33977058669678767,145.9,0.956,80.1,3.6,72.3,3.2,0,13
2022-07-24 06:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,48.08,0.5537411857829846,101.3,0.876,61.2,7.6,116.9,14.5,0,6
2023-01-05 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,8.13,0.43175885810063364,96.8,0.975,60.1,1.5,76.7,2.0,0,4
2022-10-05 03:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,61.54,0.5149662295038562,134.3,0.862,62.3,8.6,84.7,11.7,0,3
2023-05-05 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.5,0.3644371141421122,35.7,0.889,47.2,5.2,54.5,6.1,0,13
2021-10-18 02:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,28.88,0.49874232088341863,133.5,0.955,79.7,3.6,70.9,3.2,0,2
2021-01-22 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,6.58,0.2,96.4,0.985,63.1,1.0,62.3,2.0,0,5
2021-11-09 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,67.17,0.5717197737943116,158.9,0.853,62.6,9.2,97.7,14.4,0,18
2021-06-28 08:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,4.83,0.29012496733513915,32.7,0.892,45.9,5.0,90.1,9.7,0,8
2022-11-01 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.79,0.30531740149270425,45.9,0.863,66.3,9.1,74.9,10.3,0,8
2023-03-28 13:00:00,AHU_Filter_Office,Office HVAC,HEPA,23.96,0.36919511411318673,129.4,0.962,64.1,2.5,69.9,2.7,0,13
2023-02-17 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.42,0.23381030502106792,10.0,0.876,44.8,5.5,76.1,9.4,0,19
2022-10-10 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,62.29,0.748649068328811,131.5,0.857,86.4,12.3,107.7,15.4,0,5
2022-02-22 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,19.42,0.2845847956245673,82.9,0.908,62.7,5.8,102.5,9.4,0,22
2021-12-06 00:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.88,0.49803590302539225,158.5,0.949,67.8,3.4,91.7,4.7,0,0
2022-08-26 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,54.21,0.6485016572899659,121.8,0.866,60.3,8.1,81.7,11.0,0,20
2023-03-11 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.5,0.2,30.5,0.875,49.3,6.2,92.2,11.5,0,12
2022-07-15 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.46,0.37011592386207903,28.3,0.872,56.3,7.2,72.9,9.4,0,3
2022-03-23 18:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,25.04,0.3716506172039713,76.4,0.868,48.4,6.4,98.6,13.0,0,18
2022-04-09 06:00:00,AHU_Filter_Office,Office HVAC,HEPA,23.42,0.4367971433497605,143.8,0.956,53.1,2.3,102.2,4.5,0,6
2022-07-16 07:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,46.92,0.5242633025200434,104.3,0.883,81.4,9.5,85.3,10.0,0,7
2022-10-22 11:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,31.71,0.5771660259700389,159.1,0.954,56.3,2.6,109.2,5.0,0,11
